latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.54833,13.407822,38.0,0,GMT,GMT

time,weather_code (wmo code),temperature_2m_max (°F),temperature_2m_min (°F),temperature_2m_mean (°F),apparent_temperature_max (°F),apparent_temperature_min (°F),apparent_temperature_mean (°F),sunrise (iso8601),sunset (iso8601),daylight_duration (s),sunshine_duration (s),precipitation_sum (inch),rain_sum (inch),snowfall_sum (inch),precipitation_hours (h),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (inch)
2022-03-15,51,53.4,38.5,46.0,50.1,34.4,41.8,2022-03-15T05:20,2022-03-15T17:10,42584.05,22257.17,0.004,0.004,0.000,1.0,8.7,15.4,252,9.81,0.052
2022-03-16,3,51.9,36.8,44.5,46.5,31.6,39.0,2022-03-16T05:18,2022-03-16T17:11,42833.78,36411.58,0.000,0.000,0.000,0.0,9.9,17.7,62,12.10,0.060
2022-03-17,51,54.2,37.3,45.8,48.8,30.3,39.8,2022-03-17T05:15,2022-03-17T17:13,43083.23,20945.38,0.008,0.008,0.000,2.0,11.6,20.6,130,9.24,0.055
2022-03-18,3,53.7,39.6,45.4,48.3,32.8,39.7,2022-03-18T05:13,2022-03-18T17:15,43332.26,38572.43,0.000,0.000,0.000,0.0,9.4,15.7,12,14.60,0.075
2022-03-19,51,49.4,33.3,41.5,41.0,26.3,33.1,2022-03-19T05:10,2022-03-19T17:17,43580.72,39049.41,0.008,0.008,0.000,1.0,15.1,27.3,61,13.98,0.081
2022-03-20,0,51.8,33.8,42.1,41.2,23.6,31.8,2022-03-20T05:08,2022-03-20T17:18,43828.45,39368.04,0.000,0.000,0.000,0.0,14.9,26.6,107,16.04,0.117
2022-03-21,0,54.8,33.1,42.6,45.5,23.9,34.1,2022-03-21T05:06,2022-03-21T17:20,44075.30,39817.99,0.000,0.000,0.000,0.0,12.3,22.8,132,16.55,0.110
2022-03-22,0,59.7,31.2,43.4,53.6,23.7,36.6,2022-03-22T05:03,2022-03-22T17:22,44321.12,40200.25,0.000,0.000,0.000,0.0,7.8,15.2,125,16.75,0.101
2022-03-23,0,62.4,31.2,45.5,57.9,24.6,39.6,2022-03-23T05:01,2022-03-23T17:24,44565.76,40487.07,0.000,0.000,0.000,0.0,8.3,13.4,52,16.62,0.104
2022-03-24,0,58.6,28.7,42.5,53.5,21.6,36.9,2022-03-24T04:59,2022-03-24T17:25,44809.38,40847.60,0.000,0.000,0.000,0.0,7.6,9.2,46,16.91,0.094
2022-03-25,2,60.5,30.7,46.4,56.6,23.5,41.1,2022-03-25T04:56,2022-03-25T17:27,45053.71,41079.58,0.000,0.000,0.000,0.0,8.4,14.3,316,15.36,0.092
2022-03-26,51,54.7,39.1,46.5,48.2,33.0,40.6,2022-03-26T04:54,2022-03-26T17:29,45298.93,18818.89,0.004,0.004,0.000,1.0,13.6,23.9,303,8.75,0.055
2022-03-27,3,58.3,32.5,45.3,53.8,26.7,40.7,2022-03-27T04:52,2022-03-27T17:31,45544.92,34426.95,0.000,0.000,0.000,0.0,6.1,13.0,260,15.15,0.083
2022-03-28,3,59.2,38.4,47.5,53.3,33.3,42.0,2022-03-28T04:49,2022-03-28T17:33,45791.53,33422.00,0.000,0.000,0.000,0.0,9.9,19.2,283,16.04,0.090
2022-03-29,3,53.3,35.8,44.8,44.0,29.6,37.4,2022-03-29T04:47,2022-03-29T17:34,46038.61,24587.55,0.000,0.000,0.000,0.0,13.3,23.7,297,12.02,0.082
2022-03-30,3,46.8,32.9,40.6,40.4,26.9,33.7,2022-03-30T04:45,2022-03-30T17:36,46286.03,5011.43,0.000,0.000,0.000,0.0,12.5,21.0,51,5.84,0.056
2022-03-31,71,43.6,29.8,38.0,33.5,19.6,27.2,2022-03-31T04:42,2022-03-31T17:38,46533.66,21098.54,0.012,0.000,0.083,2.0,16.3,30.4,76,10.63,0.094
2022-04-01,71,44.7,31.7,37.7,32.7,21.6,25.9,2022-04-01T04:40,2022-04-01T17:40,46781.33,27281.88,0.008,0.000,0.055,1.0,17.6,32.0,43,13.53,0.110
2022-04-02,3,41.0,27.2,35.2,29.4,20.0,24.7,2022-04-02T04:38,2022-04-02T17:41,47028.92,10083.65,0.000,0.000,0.000,0.0,16.9,29.5,22,8.43,0.067
2022-04-03,3,44.3,25.9,35.7,33.8,18.7,26.9,2022-04-03T04:35,2022-04-03T17:43,47276.27,29521.37,0.000,0.000,0.000,0.0,12.9,23.0,279,12.59,0.072
2022-04-04,71,46.1,32.9,38.6,31.6,23.7,27.0,2022-04-04T04:33,2022-04-04T17:45,47523.23,15725.94,0.217,0.213,0.028,11.0,26.4,45.2,237,8.19,0.052
2022-04-05,53,47.6,40.4,44.0,39.5,31.9,35.8,2022-04-05T04:31,2022-04-05T17:47,47769.66,15828.75,0.142,0.142,0.000,17.0,16.8,32.9,272,10.12,0.059
2022-04-06,51,53.3,46.1,50.0,45.6,39.9,42.4,2022-04-06T04:28,2022-04-06T17:48,48015.40,133.30,0.055,0.055,0.000,9.0,19.6,33.1,241,6.15,0.066
2022-04-07,63,58.0,43.1,49.7,46.7,31.5,39.9,2022-04-07T04:26,2022-04-07T17:50,48260.30,21230.94,0.476,0.476,0.000,12.0,27.1,47.6,225,9.86,0.091
2022-04-08,73,48.0,37.6,43.2,38.3,30.3,33.7,2022-04-08T04:24,2022-04-08T17:52,48504.18,24994.73,0.142,0.118,0.165,9.0,22.5,40.0,261,13.94,0.081
2022-04-09,51,48.9,35.7,41.4,38.2,27.3,31.9,2022-04-09T04:21,2022-04-09T17:54,48746.90,43618.03,0.031,0.031,0.000,7.0,19.6,35.8,274,17.71,0.087
2022-04-10,73,47.0,34.6,39.8,37.1,25.5,30.9,2022-04-10T04:19,2022-04-10T17:55,48988.28,26606.79,0.087,0.067,0.138,7.0,17.1,30.2,274,11.69,0.063
2022-04-11,3,51.8,33.6,42.8,46.4,26.9,35.9,2022-04-11T04:17,2022-04-11T17:57,49228.15,37143.21,0.000,0.000,0.000,0.0,11.9,22.6,267,15.65,0.085
2022-04-12,3,59.7,31.7,47.5,52.5,25.3,40.3,2022-04-12T04:15,2022-04-12T17:59,49466.33,43516.48,0.000,0.000,0.000,0.0,10.8,20.6,115,18.42,0.125
2022-04-13,3,69.0,41.9,54.5,65.1,34.3,49.1,2022-04-13T04:12,2022-04-13T18:01,49702.95,42366.27,0.000,0.000,0.000,0.0,10.6,19.5,130,18.99,0.138
2022-04-14,61,62.4,44.6,52.8,59.4,40.9,50.1,2022-04-14T04:10,2022-04-14T18:02,49939.71,21777.03,0.185,0.185,0.000,6.0,9.0,17.9,300,10.79,0.065
2022-04-15,53,50.5,39.5,46.1,45.2,31.7,39.3,2022-04-15T04:08,2022-04-15T18:04,50176.78,54.90,0.067,0.067,0.000,7.0,14.4,25.3,337,4.95,0.040
2022-04-16,3,53.3,34.9,43.1,47.1,27.5,35.4,2022-04-16T04:06,2022-04-16T18:06,50414.02,45373.99,0.000,0.000,0.000,0.0,13.7,25.5,31,21.15,0.115
2022-04-17,2,57.2,31.3,45.2,52.2,24.1,39.3,2022-04-17T04:03,2022-04-17T18:08,50651.25,45415.23,0.000,0.000,0.000,0.0,8.6,15.4,29,20.11,0.117
2022-04-18,2,58.4,33.4,46.4,53.9,27.4,40.8,2022-04-18T04:01,2022-04-18T18:09,50888.35,46026.28,0.000,0.000,0.000,0.0,8.6,15.0,31,21.88,0.126
2022-04-19,3,56.2,37.5,46.3,47.6,29.8,39.0,2022-04-19T03:59,2022-04-19T18:11,51125.14,37809.95,0.000,0.000,0.000,0.0,15.0,29.8,28,17.42,0.109
2022-04-20,51,57.3,40.0,47.7,50.3,35.1,41.1,2022-04-20T03:57,2022-04-20T18:13,51361.46,23062.42,0.004,0.004,0.000,1.0,13.6,23.7,4,12.11,0.087
2022-04-21,51,55.4,43.5,49.6,50.9,37.7,44.6,2022-04-21T03:55,2022-04-21T18:15,51597.16,5126.59,0.020,0.020,0.000,5.0,12.8,23.7,51,8.29,0.063
2022-04-22,51,55.8,39.8,49.2,49.1,34.6,43.2,2022-04-22T03:53,2022-04-22T18:16,51832.05,12122.69,0.024,0.024,0.000,4.0,15.9,27.1,76,8.14,0.065
2022-04-23,3,62.3,39.2,51.9,55.0,32.7,45.3,2022-04-23T03:50,2022-04-23T18:18,52065.97,46462.65,0.000,0.000,0.000,0.0,13.0,24.6,72,20.34,0.143
2022-04-24,51,62.1,43.7,52.4,54.0,36.2,45.0,2022-04-24T03:48,2022-04-24T18:20,52298.73,36871.52,0.008,0.008,0.000,2.0,15.1,27.3,54,18.60,0.138
2022-04-25,51,56.7,39.1,48.0,50.9,32.0,41.8,2022-04-25T03:46,2022-04-25T18:22,52530.14,41864.03,0.020,0.020,0.000,2.0,11.1,21.5,27,16.67,0.100
2022-04-26,3,61.2,35.6,50.5,58.3,29.9,45.8,2022-04-26T03:44,2022-04-26T18:23,52760.02,41708.73,0.000,0.000,0.000,0.0,9.3,15.0,50,20.71,0.131
2022-04-27,3,61.5,42.0,52.5,55.4,36.6,47.2,2022-04-27T03:42,2022-04-27T18:25,52988.17,35660.22,0.000,0.000,0.000,0.0,7.6,16.1,351,17.22,0.124
2022-04-28,3,61.7,41.5,52.0,55.8,36.6,47.0,2022-04-28T03:40,2022-04-28T18:27,53214.37,42518.11,0.000,0.000,0.000,0.0,8.1,17.2,342,18.12,0.125
2022-04-29,3,65.1,37.2,54.1,63.7,32.1,50.4,2022-04-29T03:38,2022-04-29T18:28,53438.43,49166.90,0.000,0.000,0.000,0.0,6.6,10.1,41,23.69,0.152
2022-04-30,51,65.5,44.5,56.1,62.5,39.7,51.6,2022-04-30T03:36,2022-04-30T18:30,53660.13,46000.55,0.004,0.004,0.000,1.0,7.8,14.1,16,19.64,0.143
2022-05-01,3,61.5,46.2,53.3,57.2,40.2,47.6,2022-05-01T03:34,2022-05-01T18:32,53879.24,34566.54,0.000,0.000,0.000,0.0,8.7,16.3,18,16.36,0.123
2022-05-02,3,65.8,43.3,55.4,62.4,39.0,50.9,2022-05-02T03:32,2022-05-02T18:34,54095.54,45194.79,0.000,0.000,0.000,0.0,8.8,16.3,350,20.47,0.147
2022-05-03,3,65.3,44.0,54.3,60.7,39.3,49.9,2022-05-03T03:30,2022-05-03T18:35,54309.08,43769.86,0.000,0.000,0.000,0.0,9.9,19.9,339,21.57,0.144
2022-05-04,53,66.6,44.7,57.1,64.1,40.8,54.5,2022-05-04T03:28,2022-05-04T18:37,54521.53,43693.19,0.031,0.031,0.000,4.0,6.5,11.4,26,18.46,0.123
2022-05-05,65,65.0,48.8,56.8,61.8,44.4,52.7,2022-05-05T03:27,2022-05-05T18:39,54732.99,42344.98,0.559,0.559,0.000,4.0,8.6,18.1,332,19.97,0.142
2022-05-06,3,66.8,42.9,57.5,62.6,39.6,54.2,2022-05-06T03:25,2022-05-06T18:40,54943.31,42878.35,0.000,0.000,0.000,0.0,6.3,14.3,317,17.83,0.125
2022-05-07,53,71.6,47.6,60.7,69.3,43.9,57.5,2022-05-07T03:23,2022-05-07T18:42,55152.29,44824.90,0.028,0.028,0.000,1.0,11.8,23.7,292,22.18,0.166
2022-05-08,51,66.8,48.2,58.2,62.0,42.9,53.7,2022-05-08T03:21,2022-05-08T18:44,55359.75,50403.07,0.008,0.008,0.000,2.0,10.3,19.2,347,25.75,0.180
2022-05-09,1,70.1,43.3,58.1,66.4,38.9,53.6,2022-05-09T03:19,2022-05-09T18:45,55565.49,50400.00,0.000,0.000,0.000,0.0,7.7,17.7,95,26.01,0.182
2022-05-10,3,78.8,49.6,66.6,75.0,44.4,61.7,2022-05-10T03:18,2022-05-10T18:47,55769.31,45320.55,0.000,0.000,0.000,0.0,11.6,20.8,191,20.99,0.212
2022-05-11,61,81.3,59.0,69.7,74.8,58.7,66.7,2022-05-11T03:16,2022-05-11T18:49,55971.00,34665.36,0.181,0.181,0.000,6.0,17.8,32.4,246,16.88,0.188
2022-05-12,51,66.7,54.2,61.7,61.0,50.3,55.8,2022-05-12T03:14,2022-05-12T18:50,56170.36,43612.92,0.035,0.035,0.000,4.0,20.2,37.6,276,21.69,0.177
2022-05-13,51,65.4,49.0,58.5,57.4,45.6,52.6,2022-05-13T03:13,2022-05-13T18:52,56367.17,38220.61,0.004,0.004,0.000,1.0,19.2,34.0,267,18.05,0.153
2022-05-14,3,67.7,50.1,60.1,59.7,46.5,54.1,2022-05-14T03:11,2022-05-14T18:54,56561.19,42131.61,0.000,0.000,0.000,0.0,17.2,31.1,285,18.95,0.166
2022-05-15,1,69.4,44.2,58.6,69.4,39.9,56.2,2022-05-15T03:09,2022-05-15T18:55,56752.20,50775.14,0.000,0.000,0.000,0.0,10.5,18.3,346,26.41,0.171
2022-05-16,3,76.2,49.3,64.6,73.1,44.5,59.9,2022-05-16T03:08,2022-05-16T18:57,56939.97,46852.03,0.000,0.000,0.000,0.0,11.7,19.9,91,25.25,0.223
2022-05-17,63,70.2,57.0,62.5,68.2,51.5,60.6,2022-05-17T03:06,2022-05-17T18:58,57124.24,25322.57,0.469,0.469,0.000,6.0,11.9,19.5,46,12.37,0.113
2022-05-18,3,75.7,52.9,64.8,72.6,43.5,59.1,2022-05-18T03:05,2022-05-18T19:00,57304.77,47417.12,0.000,0.000,0.000,0.0,12.9,22.8,132,23.36,0.221
2022-05-19,2,83.4,56.4,71.7,81.3,53.6,68.7,2022-05-19T03:03,2022-05-19T19:01,57481.29,47023.45,0.000,0.000,0.000,0.0,10.6,20.4,190,24.38,0.238
2022-05-20,63,75.9,64.1,69.5,74.1,62.3,68.3,2022-05-20T03:02,2022-05-20T19:03,57653.56,41103.28,0.319,0.319,0.000,7.0,16.5,27.3,258,22.88,0.184
2022-05-21,51,64.0,53.7,59.8,56.2,45.9,52.0,2022-05-21T03:01,2022-05-21T19:04,57821.29,47238.95,0.051,0.051,0.000,5.0,21.0,39.8,278,20.64,0.166
2022-05-22,51,65.9,49.1,57.9,62.9,45.1,53.7,2022-05-22T02:59,2022-05-22T19:06,57984.23,41179.70,0.012,0.012,0.000,3.0,10.2,19.7,301,17.82,0.127
2022-05-23,3,71.7,48.6,62.2,65.8,45.2,56.7,2022-05-23T02:58,2022-05-23T19:07,58142.35,50939.37,0.000,0.000,0.000,0.0,16.5,28.0,125,23.80,0.201
2022-05-24,51,71.4,53.8,63.8,66.5,50.5,59.9,2022-05-24T02:57,2022-05-24T19:08,58296.94,45000.88,0.012,0.012,0.000,3.0,16.0,29.1,239,19.75,0.163
2022-05-25,51,67.7,49.0,59.9,65.3,46.0,56.0,2022-05-25T02:56,2022-05-25T19:10,58448.09,44288.45,0.004,0.004,0.000,1.0,12.4,21.9,249,22.18,0.164
2022-05-26,51,68.7,57.6,63.2,59.4,51.7,56.5,2022-05-26T02:55,2022-05-26T19:11,58595.62,33496.03,0.004,0.004,0.000,1.0,20.4,36.0,264,15.79,0.174
2022-05-27,53,64.1,49.4,58.0,55.8,40.8,50.4,2022-05-27T02:54,2022-05-27T19:12,58739.36,41148.08,0.146,0.146,0.000,14.0,19.9,37.8,280,21.84,0.168
2022-05-28,51,59.3,47.5,53.5,48.6,38.9,44.3,2022-05-28T02:53,2022-05-28T19:14,58879.12,40934.60,0.047,0.047,0.000,6.0,21.3,37.4,286,18.32,0.145
2022-05-29,53,58.7,46.0,52.9,54.1,42.3,48.3,2022-05-29T02:52,2022-05-29T19:15,59014.74,30900.94,0.055,0.055,0.000,6.0,9.6,17.9,253,13.94,0.098
2022-05-30,51,60.4,46.7,53.9,56.5,43.7,49.7,2022-05-30T02:51,2022-05-30T19:16,59146.02,52389.25,0.008,0.008,0.000,2.0,10.3,20.8,275,23.79,0.139
2022-05-31,3,64.9,46.1,56.8,61.7,42.5,53.7,2022-05-31T02:50,2022-05-31T19:17,59272.79,49893.04,0.000,0.000,0.000,0.0,5.7,12.8,210,19.79,0.129
2022-06-01,51,66.2,47.6,57.7,63.1,44.5,54.2,2022-06-01T02:49,2022-06-01T19:19,59394.85,52727.94,0.024,0.024,0.000,6.0,14.0,25.9,261,24.98,0.161
2022-06-02,55,65.3,48.7,57.1,59.5,45.3,52.8,2022-06-02T02:48,2022-06-02T19:20,59512.01,50659.25,0.043,0.043,0.000,2.0,12.6,25.1,270,23.39,0.154
2022-06-03,2,75.2,48.6,64.1,74.0,46.7,62.0,2022-06-03T02:47,2022-06-03T19:21,59624.09,51915.55,0.000,0.000,0.000,0.0,9.5,15.4,75,28.62,0.211
2022-06-04,3,72.6,52.7,64.5,70.8,49.1,60.6,2022-06-04T02:47,2022-06-04T19:22,59730.89,51229.12,0.000,0.000,0.000,0.0,11.1,21.9,33,22.67,0.192
2022-06-05,51,81.2,48.3,67.8,79.8,45.1,65.0,2022-06-05T02:46,2022-06-05T19:23,59832.23,52826.14,0.012,0.012,0.000,1.0,12.3,20.6,96,28.29,0.244
2022-06-06,51,77.3,58.4,68.8,77.0,58.1,67.8,2022-06-06T02:45,2022-06-06T19:24,59927.92,33407.04,0.043,0.043,0.000,4.0,11.3,19.7,222,20.70,0.177
2022-06-07,51,74.3,55.4,65.9,69.2,54.4,63.2,2022-06-07T02:45,2022-06-07T19:25,60017.76,50586.29,0.004,0.004,0.000,1.0,11.6,21.9,255,20.62,0.179
2022-06-08,51,76.7,56.4,68.4,74.8,54.8,66.8,2022-06-08T02:44,2022-06-08T19:26,60101.57,51435.55,0.004,0.004,0.000,1.0,8.0,18.6,201,22.31,0.187
2022-06-09,53,69.9,60.6,65.2,67.4,58.4,63.4,2022-06-09T02:44,2022-06-09T19:27,60179.17,33194.05,0.071,0.071,0.000,4.0,9.8,19.5,281,13.68,0.122
2022-06-10,3,76.9,55.6,66.9,72.9,53.1,63.7,2022-06-10T02:43,2022-06-10T19:27,60250.36,50725.43,0.000,0.000,0.000,0.0,11.1,22.1,294,27.31,0.222
2022-06-11,3,79.5,61.9,71.3,76.4,60.6,68.9,2022-06-11T02:43,2022-06-11T19:28,60314.97,45379.61,0.000,0.000,0.000,0.0,13.0,24.4,263,18.05,0.188
2022-06-12,51,78.2,58.2,68.3,74.9,57.5,66.3,2022-06-12T02:43,2022-06-12T19:29,60372.91,48568.08,0.028,0.028,0.000,3.0,10.7,22.1,305,22.91,0.200
2022-06-13,51,69.4,54.6,61.2,63.8,50.6,56.5,2022-06-13T02:42,2022-06-13T19:29,60424.65,49537.49,0.024,0.024,0.000,3.0,15.4,30.9,301,21.43,0.169
2022-06-14,51,66.8,49.8,58.7,60.4,45.7,53.6,2022-06-14T02:42,2022-06-14T19:30,60470.25,35091.08,0.004,0.004,0.000,1.0,12.0,23.0,300,17.34,0.141
2022-06-15,2,76.5,47.2,64.5,76.2,43.3,62.4,2022-06-15T02:42,2022-06-15T19:31,60509.67,53406.98,0.000,0.000,0.000,0.0,7.9,13.2,71,28.34,0.209
2022-06-16,3,75.1,56.2,65.6,72.7,53.6,62.0,2022-06-16T02:42,2022-06-16T19:31,60542.89,53147.20,0.000,0.000,0.000,0.0,12.7,24.2,358,25.97,0.217
2022-06-17,3,76.9,54.0,68.0,75.8,51.5,65.9,2022-06-17T02:42,2022-06-17T19:32,60569.90,39199.75,0.000,0.000,0.000,0.0,8.1,18.1,290,24.38,0.195
2022-06-18,2,93.3,63.0,79.2,91.1,59.9,77.1,2022-06-18T02:42,2022-06-18T19:32,60590.70,54203.97,0.000,0.000,0.000,0.0,15.0,27.1,251,26.59,0.299
2022-06-19,61,96.1,59.5,76.8,93.1,57.9,75.0,2022-06-19T02:42,2022-06-19T19:32,60605.27,53385.35,0.055,0.055,0.000,1.0,18.4,34.0,310,27.56,0.295
2022-06-20,55,62.9,55.1,58.9,59.5,49.1,56.0,2022-06-20T02:42,2022-06-20T19:33,60613.62,19778.38,0.161,0.161,0.000,12.0,11.2,23.0,314,10.30,0.085
2022-06-21,1,74.5,52.4,64.0,72.4,47.4,60.4,2022-06-21T02:43,2022-06-21T19:33,60615.76,54789.21,0.000,0.000,0.000,0.0,12.2,23.5,289,28.69,0.210
2022-06-22,1,80.2,52.9,68.8,80.0,51.1,67.4,2022-06-22T02:43,2022-06-22T19:33,60611.68,55577.96,0.000,0.000,0.000,0.0,9.9,16.8,322,29.36,0.228
2022-06-23,0,85.3,56.2,72.7,84.0,54.6,70.8,2022-06-23T02:43,2022-06-23T19:33,60601.40,55578.30,0.000,0.000,0.000,0.0,11.0,18.3,67,29.13,0.261
2022-06-24,53,89.3,66.2,77.1,85.6,64.1,74.6,2022-06-24T02:43,2022-06-24T19:33,60584.96,48857.59,0.047,0.047,0.000,4.0,14.9,28.2,142,26.24,0.291
2022-06-25,65,81.4,65.4,72.1,87.8,68.6,76.6,2022-06-25T02:44,2022-06-25T19:33,60562.38,34513.91,0.461,0.461,0.000,6.0,8.6,18.8,87,18.04,0.140
2022-06-26,51,85.7,63.8,75.4,89.5,66.9,78.7,2022-06-26T02:44,2022-06-26T19:33,60533.66,54461.39,0.020,0.020,0.000,2.0,9.6,16.3,129,25.09,0.203
2022-06-27,3,94.0,69.2,81.0,92.2,71.3,81.4,2022-06-27T02:45,2022-06-27T19:33,60498.86,47432.76,0.000,0.000,0.000,0.0,14.0,24.6,188,23.62,0.264
2022-06-28,61,76.7,62.7,69.9,76.5,61.8,69.0,2022-06-28T02:45,2022-06-28T19:33,60458.02,44059.20,0.268,0.268,0.000,9.0,11.9,21.5,306,21.84,0.174
2022-06-29,51,77.1,60.2,69.7,74.3,59.6,67.3,2022-06-29T02:46,2022-06-29T19:33,60411.17,51109.12,0.012,0.012,0.000,1.0,9.8,19.7,81,22.09,0.201
2022-06-30,61,81.0,63.9,72.1,84.1,64.0,74.6,2022-06-30T02:47,2022-06-30T19:33,60358.36,37310.37,0.102,0.102,0.000,5.0,7.7,13.2,58,17.76,0.140
2022-07-01,63,79.0,60.6,68.3,82.7,59.5,68.0,2022-07-01T02:47,2022-07-01T19:32,60299.66,35770.19,0.189,0.189,0.000,10.0,15.8,29.1,273,16.03,0.128
2022-07-02,1,78.1,53.7,67.6,76.7,52.6,66.2,2022-07-02T02:48,2022-07-02T19:32,60234.98,54673.27,0.000,0.000,0.000,0.0,9.6,15.7,181,26.57,0.209
2022-07-03,2,83.9,59.6,73.8,84.5,57.6,71.7,2022-07-03T02:49,2022-07-03T19:32,60163.71,51983.18,0.000,0.000,0.000,0.0,13.2,24.4,149,24.22,0.230
2022-07-04,2,76.6,62.1,70.2,73.3,59.9,67.5,2022-07-04T02:50,2022-07-04T19:31,60085.93,54600.50,0.000,0.000,0.000,0.0,12.3,24.2,294,25.20,0.218
2022-07-05,51,76.7,58.3,68.8,73.2,56.4,65.4,2022-07-05T02:50,2022-07-05T19:30,60001.82,50705.94,0.004,0.004,0.000,1.0,10.3,21.5,313,24.70,0.221
2022-07-06,3,68.4,58.5,63.4,61.3,55.0,58.4,2022-07-06T02:51,2022-07-06T19:30,59911.59,32436.17,0.000,0.000,0.000,0.0,13.8,26.2,292,17.62,0.169
2022-07-07,65,69.7,56.8,61.5,68.5,53.1,58.9,2022-07-07T02:52,2022-07-07T19:29,59815.44,19538.76,0.697,0.697,0.000,18.0,13.7,24.6,257,12.49,0.101
2022-07-08,51,67.6,55.1,62.6,64.4,51.7,58.6,2022-07-08T02:53,2022-07-08T19:29,59713.59,39265.00,0.004,0.004,0.000,1.0,14.5,26.8,290,16.98,0.137
2022-07-09,53,67.8,53.7,61.4,65.1,50.6,57.8,2022-07-09T02:54,2022-07-09T19:28,59606.24,24761.47,0.083,0.083,0.000,8.0,14.3,26.4,289,13.47,0.118
2022-07-10,51,67.4,55.3,61.0,59.9,50.0,55.0,2022-07-10T02:55,2022-07-10T19:27,59493.58,46419.11,0.012,0.012,0.000,3.0,16.4,28.4,302,18.34,0.163
2022-07-11,51,72.8,53.9,63.5,68.9,50.5,59.8,2022-07-11T02:57,2022-07-11T19:26,59375.84,53400.22,0.016,0.016,0.000,3.0,10.3,20.1,309,21.64,0.176
2022-07-12,2,80.9,52.5,68.0,74.9,50.7,65.0,2022-07-12T02:58,2022-07-12T19:25,59253.20,52609.05,0.000,0.000,0.000,0.0,14.6,26.4,316,23.30,0.209
2022-07-13,3,86.9,58.2,72.1,80.1,57.7,70.1,2022-07-13T02:59,2022-07-13T19:24,59125.88,24184.72,0.000,0.000,0.000,0.0,15.7,27.5,271,13.83,0.176
2022-07-14,2,76.7,58.7,67.4,72.3,54.0,63.3,2022-07-14T03:00,2022-07-14T19:23,58994.07,53014.23,0.000,0.000,0.000,0.0,16.3,28.6,306,26.60,0.238
2022-07-15,51,68.4,54.2,62.3,61.3,49.2,56.1,2022-07-15T03:01,2022-07-15T19:22,58857.99,37182.99,0.008,0.008,0.000,2.0,16.1,29.3,283,17.73,0.174
2022-07-16,55,71.1,57.1,63.2,63.4,52.2,57.2,2022-07-16T03:03,2022-07-16T19:21,58717.80,41956.30,0.126,0.126,0.000,7.0,18.8,34.2,290,20.93,0.193
2022-07-17,3,73.3,51.4,63.1,69.9,47.8,59.2,2022-07-17T03:04,2022-07-17T19:20,58573.73,53033.60,0.000,0.000,0.000,0.0,11.7,23.3,287,23.47,0.183
2022-07-18,3,83.0,56.0,72.1,81.3,55.1,70.7,2022-07-18T03:05,2022-07-18T19:19,58425.95,47406.11,0.000,0.000,0.000,0.0,5.7,14.5,252,24.53,0.205
2022-07-19,1,94.9,60.9,80.5,94.6,58.7,78.9,2022-07-19T03:07,2022-07-19T19:18,58274.66,52931.98,0.000,0.000,0.000,0.0,8.7,14.3,107,27.32,0.257
2022-07-20,1,99.9,69.9,86.2,97.7,68.5,84.2,2022-07-20T03:08,2022-07-20T19:17,58120.04,52784.54,0.000,0.000,0.000,0.0,10.9,20.6,125,25.71,0.316
2022-07-21,63,83.9,68.2,75.7,82.5,69.1,75.7,2022-07-21T03:09,2022-07-21T19:15,57962.27,38251.45,0.150,0.150,0.000,6.0,12.1,24.4,209,16.19,0.181
2022-07-22,51,75.9,63.9,71.0,74.3,64.6,70.6,2022-07-22T03:11,2022-07-22T19:14,57801.25,48053.09,0.008,0.008,0.000,2.0,11.5,22.8,264,18.76,0.163
2022-07-23,63,75.2,58.6,66.5,72.3,56.5,65.0,2022-07-23T03:12,2022-07-23T19:13,57635.64,38568.32,0.232,0.232,0.000,5.0,11.1,20.8,308,19.84,0.166
2022-07-24,1,81.2,52.9,68.9,80.1,51.3,67.6,2022-07-24T03:13,2022-07-24T19:11,57465.42,52209.64,0.000,0.000,0.000,0.0,7.8,14.5,257,26.49,0.204
2022-07-25,61,95.2,65.0,78.8,92.1,61.9,77.6,2022-07-25T03:15,2022-07-25T19:10,57290.87,40621.46,0.201,0.201,0.000,5.0,14.7,28.0,184,22.51,0.258
2022-07-26,53,75.9,61.2,68.1,73.3,56.4,66.1,2022-07-26T03:16,2022-07-26T19:08,57112.26,42187.02,0.039,0.039,0.000,4.0,14.7,28.4,286,18.00,0.159
2022-07-27,3,68.8,54.2,62.1,63.5,50.5,57.5,2022-07-27T03:18,2022-07-27T19:07,56929.85,36618.76,0.000,0.000,0.000,0.0,12.0,22.6,292,16.16,0.147
2022-07-28,2,72.5,50.3,63.0,71.6,48.4,60.7,2022-07-28T03:19,2022-07-28T19:05,56743.89,51522.84,0.000,0.000,0.000,0.0,9.2,15.0,358,23.45,0.170
2022-07-29,3,82.0,57.8,70.5,79.5,54.2,66.2,2022-07-29T03:21,2022-07-29T19:04,56554.62,44718.68,0.000,0.000,0.000,0.0,13.9,25.9,85,19.84,0.223
2022-07-30,3,79.1,63.1,70.4,77.0,61.5,68.1,2022-07-30T03:23,2022-07-30T19:02,56362.30,31718.42,0.000,0.000,0.000,0.0,11.2,18.6,71,17.34,0.174
